
*** ChampSim Multicore Out-of-Order Simulator ***

Warmup Instructions: 1000000
Prefetch Warmup Instructions: 10000000
Simulation Instructions: 1000000
Number of CPUs: 1
LLC sets: 2048
LLC ways: 16
Off-chip DRAM Size: 4096 MB Channels: 1 Width: 64-bit Data Rate: 3200 MT/s

CPU 0 runs /Users/DHRUVA/Desktop/ML-DPC/ChampSimTraces/spec06/482.sphinx3-s2.trace.gz
Read seed: 1041
CPU 0 LLC from_file prefetcher
Prefetch 309dcdc93c41 for instr_id 1552127
Prefetch 309dcdc92c81 for instr_id 1552318
Prefetch 309dcdc93c81 for instr_id 1552319
Prefetch 309dcdc85781 for instr_id 1552364
Prefetch 309dcdc86781 for instr_id 1552366
Prefetch 309dcdc93e41 for instr_id 1552375
Prefetch 309dcdc93e81 for instr_id 1552483
Prefetch 309dcdc92e41 for instr_id 1552374
Prefetch 309dcdc92e81 for instr_id 1552482
Prefetch 309dcdc92ec1 for instr_id 1552674
Prefetch 309dcdc93ec1 for instr_id 1552675
Prefetch d8de3c98f501 for instr_id 1552862
Prefetch 309dcdc92f81 for instr_id 1552881
Prefetch 309dcdc93f81 for instr_id 1552882
Prefetch 309dcdc92fc1 for instr_id 1553013
Prefetch 309dcdc93fc1 for instr_id 1553014
Prefetch 309dcdc94001 for instr_id 1553205
Prefetch 309dcdc95001 for instr_id 1553206
Prefetch 98f569130c41 for instr_id 1553370
Prefetch c6bbff36cd81 for instr_id 1553448
Prefetch 309dcdc67201 for instr_id 1553626
Prefetch 309dcdc7ac81 for instr_id 1553936
Prefetch 2e06f8caa781 for instr_id 1553951
Prefetch 309dcdc83d01 for instr_id 1553952
Prefetch 309dcdc97241 for instr_id 1553969
Prefetch 309dcdc97281 for instr_id 1554035
Prefetch 309dcdc87741 for instr_id 1554192
Prefetch 309dcdc85c81 for instr_id 1554188
Prefetch 309dcdc86c81 for instr_id 1554190
Prefetch 309dcdc98241 for instr_id 1554199
Prefetch 309dcdc99241 for instr_id 1554198
Prefetch 309dcdc99281 for instr_id 1554354
Prefetch 309dcdc98281 for instr_id 1554355
Prefetch 309dcdc992c1 for instr_id 1554546
Prefetch 309dcdc982c1 for instr_id 1554547
Prefetch 309dcdc86cc1 for instr_id 1554691
Prefetch 309dcdc82741 for instr_id 1554672
Prefetch 309dcdc98301 for instr_id 1554772
Prefetch 309dcdc99301 for instr_id 1554771
Prefetch 309dcdc99341 for instr_id 1554963
Prefetch 309dcdc98341 for instr_id 1554964
Prefetch 309dcdc99381 for instr_id 1555155
Prefetch 309dcdc98381 for instr_id 1555156
Prefetch 309dcdc85cc1 for instr_id 1555196
Prefetch 309dcdc99401 for instr_id 1555206
Prefetch d8de3c98e001 for instr_id 1555187
Prefetch 309dcdc99441 for instr_id 1555302
Prefetch 309dcdc98401 for instr_id 1555207
Prefetch 309dcdc98441 for instr_id 1555303
Prefetch 309dcdc99481 for instr_id 1555494
Prefetch 309dcdc98481 for instr_id 1555495
Prefetch 309dcdc82781 for instr_id 1555680
Prefetch 8ad3301ceb41 for instr_id 1555694
Prefetch 309dcdc994c1 for instr_id 1555725
Prefetch 309dcdc984c1 for instr_id 1555726
Prefetch 309dcdc99501 for instr_id 1555917
Prefetch 309dcdc98501 for instr_id 1555918
Prefetch 309dcdc99541 for instr_id 1556109
Prefetch 309dcdc98541 for instr_id 1556110
Prefetch 309dcdc995c1 for instr_id 1556220
Prefetch 309dcdc985c1 for instr_id 1556221
Prefetch 8ad3301beac1 for instr_id 1556201
Prefetch 309dcdc99601 for instr_id 1556256
Prefetch 309dcdc98601 for instr_id 1556257
Prefetch 309dcdc99641 for instr_id 1556448
Prefetch 309dcdc98641 for instr_id 1556449
Prefetch 309dcdc99681 for instr_id 1556640
Prefetch 309dcdc98681 for instr_id 1556641
Prefetch 98f5690f3241 for instr_id 1556708
Prefetch 309dcdc83d41 for instr_id 1556830
Prefetch 309dcdc972c1 for instr_id 1556878
Prefetch 309dcdc7acc1 for instr_id 1557070
Prefetch 309dcdc87781 for instr_id 1557073
Prefetch 309dcdc98701 for instr_id 1557080
Prefetch 309dcdc98741 for instr_id 1557140
Prefetch 309dcdc99701 for instr_id 1557079
Prefetch 309dcdc99741 for instr_id 1557139
Prefetch 309dcdc99781 for instr_id 1557331
Prefetch 309dcdc98781 for instr_id 1557332
Prefetch 309dcdc997c1 for instr_id 1557523
Prefetch 309dcdc987c1 for instr_id 1557524
Prefetch 309dcdc86d01 for instr_id 1557572
Prefetch 309dcdc99801 for instr_id 1557748
Prefetch 309dcdc98801 for instr_id 1557749
Prefetch 309dcdc99841 for instr_id 1557940
Prefetch 309dcdc98841 for instr_id 1557941
Prefetch 309dcdc99881 for instr_id 1558171
Prefetch ea2062ed241 for instr_id 1558068
Prefetch 309dcdc98881 for instr_id 1558172
Prefetch 309dcdc998c1 for instr_id 1558363
Prefetch 309dcdc988c1 for instr_id 1558364
Prefetch 309dcdc85d01 for instr_id 1558584
Prefetch 309dcdc99901 for instr_id 1558594
Prefetch d8de3c98f201 for instr_id 1558575
Prefetch 309dcdc98901 for instr_id 1558595
Prefetch 309dcdc99941 for instr_id 1558786
Prefetch 309dcdc98941 for instr_id 1558787
Prefetch 309dcdc99981 for instr_id 1558978
Prefetch 309dcdc98981 for instr_id 1558979
Prefetch 309dcdc999c1 for instr_id 1559209
Prefetch 309dcdc989c1 for instr_id 1559210
Prefetch 309dcdc99a01 for instr_id 1559401
Prefetch 309dcdc98a01 for instr_id 1559402
Prefetch 309dcdc99ac1 for instr_id 1559608
Prefetch 309dcdc98ac1 for instr_id 1559609
Prefetch 8ad3301ce481 for instr_id 1559589
Prefetch 309dcdc99b01 for instr_id 1559740
Prefetch 309dcdc98b01 for instr_id 1559741
Prefetch 309dcdc99b41 for instr_id 1559932
Prefetch 309dcdc98b41 for instr_id 1559933
Prefetch 98f5690d85c1 for instr_id 1560097
Prefetch 309dcdc67241 for instr_id 1560215
Prefetch 309dcdc7ad81 for instr_id 1560318
Prefetch 2e06f8caa7c1 for instr_id 1560333
Prefetch 309dcdc83ec1 for instr_id 1560334
Prefetch 309dcdc974c1 for instr_id 1560351
Prefetch 309dcdc97501 for instr_id 1560382
Prefetch 309dcdc87841 for instr_id 1560568
Prefetch 309dcdc85e41 for instr_id 1560564
Prefetch 309dcdc86e41 for instr_id 1560566
Prefetch 309dcdc9a441 for instr_id 1560575
Prefetch 309dcdc9a481 for instr_id 1560635
Prefetch 309dcdc9b441 for instr_id 1560574
Prefetch 309dcdc9b481 for instr_id 1560634
Prefetch 309dcdc9b4c1 for instr_id 1560826
Prefetch 309dcdc9a4c1 for instr_id 1560827
Prefetch 309dcdc9b501 for instr_id 1561018
Prefetch 309dcdc7adc1 for instr_id 1561042
Prefetch 309dcdc9a501 for instr_id 1561019
Prefetch 309dcdc85e81 for instr_id 1561065
Prefetch 309dcdc86e81 for instr_id 1561067
Prefetch 309dcdc82841 for instr_id 1561048
Prefetch 309dcdc9a641 for instr_id 1561076
Prefetch 309dcdc9b641 for instr_id 1561075
Prefetch 309dcdc9b681 for instr_id 1561267
Prefetch 309dcdc9a681 for instr_id 1561268
Prefetch 309dcdc9b6c1 for instr_id 1561459
Prefetch 309dcdc9a6c1 for instr_id 1561460
Prefetch 309dcdc9b701 for instr_id 1561690
Prefetch 98f5690fa141 for instr_id 1561563
Prefetch 309dcdc9a701 for instr_id 1561691
Prefetch 309dcdc9b741 for instr_id 1561882
Prefetch 309dcdc9a741 for instr_id 1561883
Prefetch 309dcdc83f01 for instr_id 1562192
Prefetch 309dcdc97541 for instr_id 1562209
Prefetch 309dcdc97581 for instr_id 1562275
Prefetch 309dcdc9b941 for instr_id 1562426
Prefetch 309dcdc9a941 for instr_id 1562427
Prefetch 309dcdc9b981 for instr_id 1562582
Prefetch 309dcdc9a981 for instr_id 1562583
Prefetch 309dcdc9b9c1 for instr_id 1562774
Prefetch 309dcdc9a9c1 for instr_id 1562775
Prefetch 309dcdc83f41 for instr_id 1563030
Prefetch 309dcdc975c1 for instr_id 1563078
Prefetch 309dcdc7ae01 for instr_id 1563258
Prefetch 309dcdc85ec1 for instr_id 1563257
Prefetch 309dcdc87881 for instr_id 1563261
Prefetch 309dcdc86ec1 for instr_id 1563259
Prefetch 309dcdc9ad81 for instr_id 1563268
Prefetch 309dcdc9bd81 for instr_id 1563267
Prefetch 309dcdc9bdc1 for instr_id 1563411
Prefetch 309dcdc9adc1 for instr_id 1563412
Prefetch 309dcdc9be01 for instr_id 1563603
Prefetch 309dcdc9ae01 for instr_id 1563604
Prefetch 309dcdc85f01 for instr_id 1563758
Prefetch 309dcdc86f01 for instr_id 1563760
Prefetch 309dcdc82881 for instr_id 1563741
Prefetch 309dcdc9c001 for instr_id 1563769
Prefetch 309dcdc9d001 for instr_id 1563768
Prefetch 309dcdc9d041 for instr_id 1563960
Prefetch 309dcdc9c041 for instr_id 1563961
Prefetch 309dcdc9d081 for instr_id 1564152
Prefetch 309dcdc9c081 for instr_id 1564153
Prefetch 98f5690f2441 for instr_id 1564257
Prefetch 309dcdc7ae41 for instr_id 1564409
Prefetch 309dcdc9e001 for instr_id 1564425
Prefetch 309dcdc976c1 for instr_id 1564442
Prefetch 309dcdc97701 for instr_id 1564508
Prefetch 309dcdc7ae81 for instr_id 1564664
Prefetch 309dcdc86f81 for instr_id 1564663
Prefetch 309dcdc85f81 for instr_id 1564661
Prefetch 309dcdc878c1 for instr_id 1564665
Prefetch 309dcdc9dc01 for instr_id 1564671
Prefetch 309dcdc9dc41 for instr_id 1564719
Prefetch 309dcdc9cc01 for instr_id 1564672
Prefetch 309dcdc9cc41 for instr_id 1564720
Prefetch 309dcdc9dc81 for instr_id 1564911
Prefetch 309dcdc9cc81 for instr_id 1564912
Prefetch 309dcdc9dcc1 for instr_id 1565103
Prefetch 309dcdc9ccc1 for instr_id 1565104
Prefetch 309dcdc828c1 for instr_id 1565145
Prefetch 309dcdc9dd01 for instr_id 1565328
Prefetch 309dcdc9cd01 for instr_id 1565329
Prefetch 309dcdc9dd41 for instr_id 1565520
Prefetch 309dcdc9cd41 for instr_id 1565521
Prefetch 98f569130301 for instr_id 1565661
Prefetch 309dcdc86fc1 for instr_id 1565672
Prefetch 309dcdc9dd81 for instr_id 1565752
Prefetch 309dcdc9cd81 for instr_id 1565753
Prefetch 309dcdc9ddc1 for instr_id 1565944
Prefetch 309dcdc9cdc1 for instr_id 1565945
Prefetch 309dcdc9de01 for instr_id 1566136
Prefetch 309dcdc9ce01 for instr_id 1566137
Prefetch 309dcdc85fc1 for instr_id 1566178
Prefetch 98f5690d8081 for instr_id 1566169
Prefetch 309dcdc9de81 for instr_id 1566188
Prefetch 309dcdc9dec1 for instr_id 1566284
Prefetch 309dcdc9ce81 for instr_id 1566189
Prefetch 309dcdc9cec1 for instr_id 1566285
Prefetch 309dcdc9df01 for instr_id 1566476
Prefetch 309dcdc9cf01 for instr_id 1566477
Prefetch 309dcdc9df41 for instr_id 1566707
Prefetch 309dcdc9cf41 for instr_id 1566708
Prefetch 309dcdc82901 for instr_id 1566662
Prefetch d8de3c98ad01 for instr_id 1566676
Prefetch 309dcdc9df81 for instr_id 1566899
Prefetch 309dcdc9cf81 for instr_id 1566900
Prefetch 309dcdc9dfc1 for instr_id 1567091
Prefetch 309dcdc9cfc1 for instr_id 1567092
Prefetch 8ad3301c9301 for instr_id 1567183
Prefetch c6bbff36ce01 for instr_id 1567238
Prefetch 309dcdc9e081 for instr_id 1567328
Prefetch 309dcdc97781 for instr_id 1567345
Prefetch 309dcdc977c1 for instr_id 1567411
Prefetch 309dcdc7aec1 for instr_id 1567549
Prefetch 309dcdc87901 for instr_id 1567556
Prefetch 309dcdc9f041 for instr_id 1567552
Prefetch 309dcdca0041 for instr_id 1567554
Prefetch 309dcdca1841 for instr_id 1567563
Prefetch 309dcdca1881 for instr_id 1567659
Prefetch 309dcdca2841 for instr_id 1567562
Prefetch 309dcdca2881 for instr_id 1567658
Prefetch 309dcdca28c1 for instr_id 1567850
Prefetch 309dcdca18c1 for instr_id 1567851
Prefetch 309dcdc82941 for instr_id 1568036
Prefetch 309dcdc7af01 for instr_id 1568173
Prefetch 2e06f8caa801 for instr_id 1568188
Prefetch 309dcdc9e101 for instr_id 1568189
Prefetch 309dcdc97841 for instr_id 1568206
Prefetch 309dcdc97881 for instr_id 1568272
Prefetch 309dcdc9f081 for instr_id 1568419
Prefetch 309dcdca0081 for instr_id 1568421
Prefetch 309dcdc87941 for instr_id 1568423
Prefetch 309dcdca3041 for instr_id 1568430
Prefetch 309dcdca4041 for instr_id 1568429
Prefetch 309dcdca4081 for instr_id 1568585
Prefetch 309dcdca3081 for instr_id 1568586
Prefetch 309dcdca40c1 for instr_id 1568777
Prefetch 309dcdca30c1 for instr_id 1568778
Prefetch 309dcdca00c1 for instr_id 1568922
Prefetch 309dcdca3101 for instr_id 1569003
Prefetch 309dcdca4101 for instr_id 1569002
Prefetch 309dcdca4141 for instr_id 1569194
Prefetch 309dcdca3141 for instr_id 1569195
Prefetch 309dcdca4181 for instr_id 1569386
Prefetch 309dcdca3181 for instr_id 1569387
Prefetch 309dcdc9f0c1 for instr_id 1569427
Prefetch 309dcdca4201 for instr_id 1569437
Prefetch 8ad3301be441 for instr_id 1569418
Prefetch 309dcdca4241 for instr_id 1569533
Prefetch 309dcdca3201 for instr_id 1569438
Prefetch 309dcdca3241 for instr_id 1569534
Prefetch 309dcdca4281 for instr_id 1569725
Prefetch 309dcdca3281 for instr_id 1569726
Prefetch 309dcdc82981 for instr_id 1569911
Prefetch 98f5691309c1 for instr_id 1569926
Prefetch 309dcdc9e141 for instr_id 1570048
Prefetch 309dcdc978c1 for instr_id 1570096
Prefetch 309dcdc7af41 for instr_id 1570276
Prefetch 309dcdc87981 for instr_id 1570279
Prefetch 309dcdca4481 for instr_id 1570285
Prefetch 309dcdca3481 for instr_id 1570286
Prefetch 309dcdca44c1 for instr_id 1570429
Prefetch 309dcdca34c1 for instr_id 1570430
Prefetch 309dcdca4501 for instr_id 1570621
Prefetch 309dcdca3501 for instr_id 1570622
Prefetch 309dcdc9f101 for instr_id 1570776
Prefetch 309dcdca0101 for instr_id 1570778
Prefetch 309dcdca3701 for instr_id 1570787
Prefetch 309dcdca4701 for instr_id 1570786
Prefetch 309dcdca4741 for instr_id 1570978
Prefetch 309dcdca3741 for instr_id 1570979
Prefetch 309dcdca4781 for instr_id 1571170
Prefetch 309dcdca3781 for instr_id 1571171
Prefetch 98f5690fae41 for instr_id 1571275
Prefetch 309dcdc7af81 for instr_id 1571404
Prefetch 309dcdc9e1c1 for instr_id 1571420
Prefetch 309dcdc97941 for instr_id 1571437
Prefetch 309dcdc97981 for instr_id 1571468
Prefetch 309dcdc9f141 for instr_id 1571653
Prefetch 309dcdca0141 for instr_id 1571655
Prefetch 309dcdc879c1 for instr_id 1571657
Prefetch 309dcdca3e41 for instr_id 1571664
Prefetch 309dcdca4e41 for instr_id 1571663
Prefetch 309dcdca4e81 for instr_id 1571807
Prefetch 309dcdca3e81 for instr_id 1571808
Prefetch 309dcdca4ec1 for instr_id 1571999
Prefetch 309dcdca3ec1 for instr_id 1572000
Prefetch 309dcdca0181 for instr_id 1572156
Prefetch 309dcdca5001 for instr_id 1572165
Prefetch 309dcdc829c1 for instr_id 1572137
Prefetch 309dcdca5041 for instr_id 1572249
Prefetch 309dcdca6001 for instr_id 1572164
Prefetch 309dcdca6041 for instr_id 1572248
Prefetch 309dcdca6081 for instr_id 1572440
Prefetch 309dcdca5081 for instr_id 1572441
Prefetch 98f5690d8641 for instr_id 1572653
Prefetch 309dcdc9f181 for instr_id 1572662
Prefetch 309dcdca60c1 for instr_id 1572672
Prefetch 309dcdca50c1 for instr_id 1572673
Prefetch 309dcdca6101 for instr_id 1572864
Prefetch 309dcdca5101 for instr_id 1572865
Prefetch 309dcdca6141 for instr_id 1573056
Prefetch 309dcdca5141 for instr_id 1573057
Prefetch ea2062edd01 for instr_id 1573161
Prefetch 309dcdca6181 for instr_id 1573288
Prefetch 309dcdca5181 for instr_id 1573289
Prefetch 309dcdca61c1 for instr_id 1573480
Prefetch 309dcdca51c1 for instr_id 1573481
Prefetch 98f5690fe781 for instr_id 1573668
Prefetch 309dcdc67281 for instr_id 1573740
Prefetch 309dcdca7041 for instr_id 1573866
Prefetch 2e06f8caa841 for instr_id 1573881
Prefetch 309dcdc9e301 for instr_id 1573882
Prefetch 309dcdc97b41 for instr_id 1573899
Prefetch 309dcdc97b81 for instr_id 1573965
Prefetch 309dcdc9f281 for instr_id 1574109
Prefetch 309dcdca0281 for instr_id 1574111
Prefetch 309dcdc87a41 for instr_id 1574113
Prefetch 309dcdca8681 for instr_id 1574120
Prefetch 309dcdca9681 for instr_id 1574119
Prefetch 309dcdca96c1 for instr_id 1574167
Prefetch 309dcdca86c1 for instr_id 1574168
Prefetch 309dcdca9701 for instr_id 1574359
Prefetch 309dcdca8701 for instr_id 1574360
Prefetch 309dcdca9741 for instr_id 1574551
Prefetch 309dcdca8741 for instr_id 1574552
Prefetch 309dcdc9f2c1 for instr_id 1574610
Prefetch 309dcdca02c1 for instr_id 1574612
Prefetch 309dcdca8901 for instr_id 1574621
Prefetch 309dcdca9901 for instr_id 1574620
Prefetch 309dcdca9941 for instr_id 1574716
Prefetch 309dcdc82a41 for instr_id 1574593
Prefetch 309dcdca8941 for instr_id 1574717
Prefetch 309dcdca9981 for instr_id 1574908
Prefetch 309dcdca8981 for instr_id 1574909
Prefetch 309dcdc82a81 for instr_id 1575094
Prefetch 8ad3301bee41 for instr_id 1575109
Prefetch 309dcdca7081 for instr_id 1575238
Prefetch 309dcdc9e381 for instr_id 1575254
Prefetch 309dcdc97c01 for instr_id 1575271
Prefetch 309dcdc97c41 for instr_id 1575337
Prefetch 309dcdc9f301 for instr_id 1575478
Prefetch 309dcdca0341 for instr_id 1575480
Prefetch 309dcdc87a81 for instr_id 1575482
Prefetch 309dcdcab241 for instr_id 1575489
Prefetch 309dcdcaa241 for instr_id 1575488
Prefetch 309dcdcaa281 for instr_id 1575668
Prefetch 309dcdcab281 for instr_id 1575669
Prefetch 309dcdcaa2c1 for instr_id 1575860
Prefetch 309dcdcab2c1 for instr_id 1575861
Prefetch 309dcdca71c1 for instr_id 1576237
Prefetch 2e06f8caa881 for instr_id 1576252
Prefetch 309dcdc9e581 for instr_id 1576253
Prefetch 309dcdc97f01 for instr_id 1576270
Prefetch 309dcdc97f41 for instr_id 1576336
Prefetch 309dcdc9f501 for instr_id 1576477
Prefetch 309dcdca0501 for instr_id 1576479
Prefetch 309dcdc87b81 for instr_id 1576481
Prefetch 309dcdcac801 for instr_id 1576488
Prefetch 309dcdcad801 for instr_id 1576487
Prefetch 309dcdcad841 for instr_id 1576643
Prefetch 309dcdcac841 for instr_id 1576644
Prefetch 309dcdcad881 for instr_id 1576835
Prefetch 309dcdcac881 for instr_id 1576836
Prefetch 309dcdc82b81 for instr_id 1576961
Prefetch 309dcdc672c1 for instr_id 1577064
Prefetch 309dcdca7301 for instr_id 1577236
Prefetch 2e06f8caa8c1 for instr_id 1577251
Prefetch 309dcdc9e781 for instr_id 1577252
Prefetch 309dcdcae201 for instr_id 1577269
Prefetch 309dcdcae241 for instr_id 1577335
Prefetch 309dcdc9f741 for instr_id 1577476
Prefetch 309dcdca0741 for instr_id 1577478
Prefetch 309dcdc87c81 for instr_id 1577480
Prefetch 309dcdcaf281 for instr_id 1577487
Prefetch 309dcdcaf2c1 for instr_id 1577523
Prefetch 309dcdcb0281 for instr_id 1577486
Prefetch 309dcdcb02c1 for instr_id 1577522
Prefetch 309dcdcb0301 for instr_id 1577714
Prefetch 309dcdcaf301 for instr_id 1577715
Prefetch 309dcdcb0341 for instr_id 1577906
Prefetch 309dcdcaf341 for instr_id 1577907
Prefetch 309dcdc82cc1 for instr_id 1577960
Prefetch c6bbff36ce81 for instr_id 1578069
Prefetch 309dcdca73c1 for instr_id 1578166
Prefetch 2e06f8caa901 for instr_id 1578181
Prefetch 309dcdc9e8c1 for instr_id 1578182
Prefetch 309dcdcae3c1 for instr_id 1578199
Prefetch 309dcdcae401 for instr_id 1578230
Prefetch 309dcdc9f841 for instr_id 1578409
Prefetch 309dcdca0841 for instr_id 1578411
Prefetch 309dcdc87d41 for instr_id 1578413
Prefetch 309dcdcb1741 for instr_id 1578420
Prefetch 309dcdcb1781 for instr_id 1578480
Prefetch 309dcdcb2741 for instr_id 1578419
Prefetch 309dcdcb2781 for instr_id 1578479
Prefetch 309dcdcb27c1 for instr_id 1578671
Prefetch 309dcdcb17c1 for instr_id 1578672
Prefetch 309dcdcb2801 for instr_id 1578863
Prefetch 309dcdcb1801 for instr_id 1578864
Prefetch 309dcdca7401 for instr_id 1578887
Prefetch 309dcdc9f881 for instr_id 1578910
Prefetch 309dcdca0881 for instr_id 1578912
Prefetch 309dcdcb1a41 for instr_id 1578921
Prefetch 309dcdcb1a81 for instr_id 1578945
Prefetch 309dcdcb2a41 for instr_id 1578920
Prefetch 309dcdcb2a81 for instr_id 1578944
Prefetch 309dcdc82d41 for instr_id 1578893
Prefetch 309dcdcb2ac1 for instr_id 1579136
Prefetch 309dcdcb1ac1 for instr_id 1579137
Prefetch 309dcdcb2b01 for instr_id 1579328
Prefetch 309dcdcb1b01 for instr_id 1579329
Prefetch d8de3c98e981 for instr_id 1579408
Prefetch 309dcdca7441 for instr_id 1579560
Prefetch 309dcdc9e981 for instr_id 1579576
Prefetch 309dcdcae501 for instr_id 1579593
Prefetch 309dcdcae541 for instr_id 1579659
Prefetch 309dcdc9f901 for instr_id 1579812
Prefetch 309dcdca0901 for instr_id 1579814
Prefetch 309dcdc87d81 for instr_id 1579816
Prefetch 309dcdcb3541 for instr_id 1579823
Prefetch 309dcdcb3581 for instr_id 1579871
Prefetch 309dcdcb4541 for instr_id 1579822
Prefetch 309dcdcb4581 for instr_id 1579870
Prefetch 309dcdcb45c1 for instr_id 1580062
Prefetch 309dcdcb35c1 for instr_id 1580063
Prefetch 309dcdcb4601 for instr_id 1580254
Prefetch 309dcdcb3601 for instr_id 1580255
Prefetch 309dcdca0941 for instr_id 1580315
Prefetch 309dcdcb3741 for instr_id 1580324
Prefetch 309dcdcb4741 for instr_id 1580323
Prefetch 309dcdc82d81 for instr_id 1580296
Prefetch 309dcdcb4781 for instr_id 1580503
Prefetch 309dcdcb3781 for instr_id 1580504
Prefetch 309dcdcb47c1 for instr_id 1580695
Prefetch 309dcdcb37c1 for instr_id 1580696
Prefetch 98f5691303c1 for instr_id 1580812
Prefetch 309dcdc9f941 for instr_id 1580821
Prefetch 309dcdcb4841 for instr_id 1580831
Prefetch 309dcdcb3841 for instr_id 1580832
Prefetch 309dcdcb4881 for instr_id 1580843
Prefetch 309dcdcb3881 for instr_id 1580844
Prefetch 309dcdcb48c1 for instr_id 1581035
Prefetch 309dcdcb38c1 for instr_id 1581036
Prefetch 309dcdcb4901 for instr_id 1581227
Prefetch 309dcdcb3901 for instr_id 1581228
Prefetch 309dcdc82dc1 for instr_id 1581305
Prefetch 309dcdcb4941 for instr_id 1581458
Prefetch 309dcdcb3941 for instr_id 1581459
Prefetch 309dcdcb4981 for instr_id 1581650
Prefetch 309dcdcb3981 for instr_id 1581651
Prefetch 309dcdcb49c1 for instr_id 1581874
Prefetch 309dcdcb39c1 for instr_id 1581875
Prefetch 309dcdcb4a01 for instr_id 1582066
Prefetch 309dcdcb3a01 for instr_id 1582067
Prefetch 309dcdcb4a41 for instr_id 1582258
Prefetch 309dcdcb3a41 for instr_id 1582259
Prefetch 309dcdca7481 for instr_id 1582432
Prefetch 309dcdc9e9c1 for instr_id 1582448
Prefetch 98f5690f2c01 for instr_id 1582326
Prefetch 309dcdcae581 for instr_id 1582496
Prefetch 309dcdca0981 for instr_id 1582677
Prefetch 309dcdc87dc1 for instr_id 1582679
Prefetch 309dcdcb3b81 for instr_id 1582686
Prefetch 309dcdcb4b81 for instr_id 1582685
Prefetch 309dcdcb4bc1 for instr_id 1582853
Prefetch 309dcdcb3bc1 for instr_id 1582854
Prefetch 309dcdcb4c01 for instr_id 1583045
Prefetch 309dcdcb3c01 for instr_id 1583046
Prefetch 309dcdc9f981 for instr_id 1583176
Prefetch 309dcdcb4dc1 for instr_id 1583186
Prefetch 309dcdcb4e01 for instr_id 1583210
Prefetch 309dcdcb3dc1 for instr_id 1583187
Prefetch 309dcdcb3e01 for instr_id 1583211
Prefetch 309dcdcb4e41 for instr_id 1583402
Prefetch 309dcdcb3e41 for instr_id 1583403
Prefetch 309dcdcb4e81 for instr_id 1583594
Prefetch 309dcdcb3e81 for instr_id 1583595
Prefetch 309dcdc9ea01 for instr_id 1583797
Prefetch 309dcdcae5c1 for instr_id 1583814
Prefetch 309dcdcae601 for instr_id 1583880
Prefetch 309dcdca74c1 for instr_id 1584027
Prefetch 309dcdca09c1 for instr_id 1584026
Prefetch 309dcdcb5101 for instr_id 1584034
Prefetch 309dcdcb6101 for instr_id 1584035
Prefetch 309dcdcb5141 for instr_id 1584214
Prefetch 309dcdcb6141 for instr_id 1584215
Prefetch 309dcdcb5181 for instr_id 1584406
Prefetch 309dcdcb6181 for instr_id 1584407
Prefetch 309dcdc9f9c1 for instr_id 1584525
Prefetch 309dcdcb5201 for instr_id 1584535
Prefetch 309dcdcb5241 for instr_id 1584547
Prefetch 309dcdcb6241 for instr_id 1584548
Prefetch 309dcdcb6201 for instr_id 1584536
Prefetch 309dcdcb5281 for instr_id 1584739
Prefetch 309dcdcb6281 for instr_id 1584740
Prefetch 309dcdcb52c1 for instr_id 1584931
Prefetch 309dcdcb62c1 for instr_id 1584932
Prefetch 309dcdc82e01 for instr_id 1585009
Prefetch 309dcdc67301 for instr_id 1585073
Prefetch 309dcdc9ea41 for instr_id 1585146
Prefetch 309dcdcae641 for instr_id 1585194
Prefetch 98f5690edb01 for instr_id 1585258
Prefetch 309dcdc87e01 for instr_id 1585383
Prefetch 309dcdcb5401 for instr_id 1585389
Prefetch 309dcdcb6401 for instr_id 1585390
Prefetch 309dcdcb5441 for instr_id 1585533
Prefetch 309dcdcb6441 for instr_id 1585534
Prefetch 309dcdcb5481 for instr_id 1585725
Prefetch 309dcdcb6481 for instr_id 1585726
Prefetch 309dcdcb54c1 for instr_id 1585950
Prefetch 309dcdcb64c1 for instr_id 1585951
Prefetch 309dcdcb5501 for instr_id 1586142
Prefetch 309dcdcb6501 for instr_id 1586143
Prefetch 309dcdcb5541 for instr_id 1586334
Prefetch 309dcdcb6541 for instr_id 1586335
Prefetch 98f5690f3c01 for instr_id 1586379
Prefetch 309dcdca0a01 for instr_id 1586390
Prefetch 309dcdcb65c1 for instr_id 1586399
Prefetch 309dcdcb55c1 for instr_id 1586398
Prefetch 309dcdcb5601 for instr_id 1586482
Prefetch 309dcdcb6601 for instr_id 1586483
Prefetch 309dcdcb5641 for instr_id 1586674
Prefetch 309dcdcb6641 for instr_id 1586675
Prefetch 309dcdc9fa01 for instr_id 1586895
Prefetch 309dcdcb5781 for instr_id 1586905
Prefetch 309dcdcb57c1 for instr_id 1586929
Prefetch 309dcdcb6781 for instr_id 1586906
Prefetch 309dcdcb67c1 for instr_id 1586930
Prefetch 309dcdcb5801 for instr_id 1587121
Prefetch 309dcdcb6801 for instr_id 1587122
Prefetch 309dcdcb5841 for instr_id 1587313
Prefetch 309dcdcb6841 for instr_id 1587314
Prefetch 98f569102e41 for instr_id 1587393
Prefetch 309dcdc9ea81 for instr_id 1587515
Prefetch 309dcdcae681 for instr_id 1587532
Prefetch 309dcdcae6c1 for instr_id 1587598
Prefetch 309dcdca7501 for instr_id 1587748
Prefetch 309dcdcb58c1 for instr_id 1587761
Prefetch 309dcdcb5901 for instr_id 1587809
